date,region,category,revenue,orders,is_anomaly,anomaly_type
2025-03-21,North,Home & Kitchen,17129.21,274,False,
2025-03-21,East,Groceries,13812.97,168,False,
2025-03-21,East,Electronics,10134.02,233,False,
2025-03-21,South,Sports,6962.55,109,False,
2025-03-22,East,Sports,9299.96,209,False,
2025-03-22,West,Groceries,16882.73,232,False,
2025-03-22,South,Groceries,12311.2,281,False,
2025-03-22,North,Apparel,17370.78,466,False,
2025-03-22,South,Electronics,12659.6,241,False,
2025-03-22,South,Sports,8041.27,185,False,
2025-03-22,East,Home & Kitchen,9818.83,170,False,
2025-03-22,East,Groceries,16394.33,362,False,
2025-03-22,North,Electronics,14244.55,221,False,
2025-03-22,South,Apparel,12463.64,200,False,
2025-03-22,East,Electronics,11536.37,278,False,
2025-03-22,East,Apparel,12204.35,264,False,
2025-03-22,North,Groceries,14814.91,360,False,
2025-03-22,West,Sports,14518.88,249,False,
2025-03-22,West,Electronics,14413.84,394,False,
2025-03-22,South,Home & Kitchen,11166.52,210,False,
2025-03-22,West,Apparel,16154.64,265,False,
2025-03-22,West,Home & Kitchen,14107.43,268,False,
2025-03-22,North,Home & Kitchen,18790.83,377,False,
2025-03-22,North,Sports,20357.47,414,False,
2025-03-23,South,Home & Kitchen,11543.1,218,False,
2025-03-23,East,Sports,7060.15,111,False,
2025-03-23,West,Home & Kitchen,15095.69,405,False,
2025-03-23,East,Apparel,14434.49,266,False,
2025-03-23,South,Sports,9379.76,199,False,
2025-03-23,North,Home & Kitchen,19984.58,453,False,
2025-03-23,North,Apparel,20328.93,453,False,
2025-03-23,West,Electronics,14555.67,320,False,
2025-03-23,East,Home & Kitchen,11841.79,194,False,
2025-03-23,East,Electronics,11628.06,200,False,
2025-03-23,South,Apparel,12910.26,334,False,
2025-03-23,West,Apparel,18769.55,337,False,
2025-03-23,North,Sports,19418.11,476,False,
2025-03-23,South,Electronics,13447.51,276,False,
2025-03-23,East,Groceries,12304.77,236,False,
2025-03-23,North,Groceries,16145.45,371,False,
2025-03-23,West,Sports,13913.88,267,False,
2025-03-23,West,Groceries,20527.91,396,False,
2025-03-23,North,Electronics,13528.35,262,False,
2025-03-23,South,Groceries,10442.89,253,False,
2025-03-24,East,Groceries,9822.34,218,False,
2025-03-24,East,Home & Kitchen,9019.56,187,False,
2025-03-24,West,Sports,11643.75,194,False,
2025-03-24,North,Apparel,18307.5,348,False,
2025-03-24,East,Sports,7163.84,124,False,
2025-03-24,East,Apparel,11990.77,226,False,
2025-03-24,West,Apparel,13116.38,236,False,
2025-03-24,South,Electronics,13228.6,250,False,
2025-03-24,North,Home & Kitchen,15046.88,268,False,
2025-03-24,North,Electronics,12164.95,278,False,
2025-03-24,South,Sports,8687.88,136,False,
2025-03-24,West,Groceries,15999.76,344,False,
2025-03-24,West,Electronics,12973.87,283,False,
2025-03-24,South,Apparel,8676.14,205,False,
2025-03-24,North,Sports,15449.82,341,False,
2025-03-24,East,Electronics,10413.18,175,False,
2025-03-24,South,Groceries,10116.77,213,False,
2025-03-24,North,Groceries,13071.5,200,False,
2025-03-24,South,Home & Kitchen,9148.04,158,False,
2025-03-24,West,Home & Kitchen,10408.66,266,False,
2025-03-25,North,Electronics,12091.51,240,False,
2025-03-25,West,Home & Kitchen,12541.5,271,False,
2025-03-25,East,Electronics,12214.87,218,False,
2025-03-25,West,Groceries,12822.06,308,False,
2025-03-25,West,Sports,12862.52,238,False,
2025-03-25,North,Home & Kitchen,20792.29,512,False,
2025-03-25,South,Groceries,9787.15,148,False,
2025-03-25,South,Home & Kitchen,9747.91,179,False,
2025-03-25,South,Apparel,9797.4,155,False,
2025-03-25,East,Home & Kitchen,9070.89,140,False,
2025-03-25,South,Sports,8046.44,125,False,
2025-03-25,North,Groceries,13547.25,234,False,
2025-03-25,East,Apparel,11390.04,314,False,
2025-03-25,North,Apparel,18503.16,400,False,
2025-03-25,South,Electronics,10579.24,224,False,
2025-03-25,East,Groceries,10984.46,206,False,
2025-03-25,West,Apparel,13619.53,296,False,
2025-03-25,East,Sports,8294.91,146,False,
2025-03-25,North,Sports,16787.3,309,False,
2025-03-25,West,Electronics,14969.95,280,False,
2025-03-26,South,Sports,7734.02,131,False,
2025-03-26,North,Groceries,13920.94,302,False,
2025-03-26,North,Apparel,19873.25,508,False,
2025-03-26,East,Groceries,11466.24,198,False,
2025-03-26,West,Home & Kitchen,11902.89,212,False,
2025-03-26,South,Groceries,10190.43,204,False,
2025-03-26,West,Sports,13504.09,273,False,
2025-03-26,West,Electronics,12434.98,302,False,
2025-03-26,East,Apparel,12581.87,229,False,
2025-03-26,South,Home & Kitchen,9909.55,241,False,
2025-03-26,South,Apparel,10626.02,193,False,
2025-03-26,East,Sports,6679.32,108,False,
2025-03-26,West,Apparel,14837.68,323,False,
2025-03-26,South,Electronics,12760.15,269,False,
2025-03-26,North,Home & Kitchen,20187.08,400,False,
2025-03-26,North,Sports,16255.35,440,False,
2025-03-26,West,Groceries,12948.12,242,False,
2025-03-26,East,Electronics,12624.5,218,False,
2025-03-26,East,Home & Kitchen,11092.42,183,False,
2025-03-26,North,Electronics,15195.1,320,False,
2025-03-27,West,Groceries,16299.71,337,False,
2025-03-27,East,Electronics,10655.01,286,False,
2025-03-27,North,Sports,16786.5,333,False,
2025-03-27,South,Apparel,8818.07,165,False,
2025-03-27,South,Sports,6727.19,174,False,
2025-03-27,North,Electronics,14186.55,315,False,
2025-03-27,South,Groceries,9257.26,212,False,
2025-03-27,West,Electronics,12265.94,211,False,
2025-03-27,West,Home & Kitchen,12650.88,328,False,
2025-03-27,North,Home & Kitchen,18493.07,350,False,
2025-03-27,West,Apparel,14294.59,297,False,
2025-03-27,North,Groceries,14290.33,298,False,
2025-03-27,East,Home & Kitchen,9674.88,192,False,
2025-03-27,North,Apparel,21062.39,367,False,
2025-03-27,East,Apparel,10416.27,198,False,
2025-03-27,South,Electronics,13171.99,253,False,
2025-03-27,East,Groceries,12281.16,232,False,
2025-03-27,South,Home & Kitchen,9999.94,166,False,
2025-03-27,West,Sports,13659.28,307,False,
2025-03-27,East,Sports,6297.63,113,False,
2025-03-28,West,Sports,10647.66,215,False,
2025-03-28,East,Electronics,10337.59,166,False,
2025-03-28,East,Home & Kitchen,10140.55,182,False,
2025-03-28,West,Groceries,15185.48,343,False,
2025-03-28,North,Electronics,13219.91,305,False,
2025-03-28,North,Home & Kitchen,20050.81,359,False,
2025-03-28,East,Groceries,10922.44,170,False,
2025-03-28,West,Apparel,14369.13,335,False,
2025-03-28,East,Sports,6716.75,145,False,
2025-03-28,South,Sports,7444.72,114,False,
2025-03-28,West,Home & Kitchen,12215.75,317,False,
2025-03-28,South,Apparel,9764.77,207,False,
2025-03-28,South,Groceries,8249.52,182,False,
2025-03-28,West,Electronics,11708.01,191,False,
2025-03-28,South,Electronics,12834.47,340,False,
2025-03-28,North,Apparel,17910.55,416,False,
2025-03-28,North,Groceries,14329.53,281,False,
2025-03-28,East,Apparel,11535.94,251,False,
2025-03-28,North,Sports,16560.39,331,False,
2025-03-28,South,Home & Kitchen,10033.57,207,False,
2025-03-29,East,Apparel,15483.37,238,False,
2025-03-29,West,Groceries,15521.55,300,False,
2025-03-29,South,Apparel,10934.08,176,False,
2025-03-29,North,Apparel,18280.25,319,False,
2025-03-29,West,Sports,11934.88,233,False,
2025-03-29,South,Sports,7998.34,155,False,
2025-03-29,North,Electronics,15047.79,326,False,
2025-03-29,East,Home & Kitchen,10920.28,244,False,
2025-03-29,South,Groceries,10546.71,268,False,
2025-03-29,West,Electronics,14656.88,256,False,
2025-03-29,North,Home & Kitchen,20904.24,336,False,
2025-03-29,South,Home & Kitchen,12226.1,265,False,
2025-03-29,East,Sports,9686.72,232,False,
2025-03-29,South,Electronics,13508.04,248,False,
2025-03-29,East,Electronics,12524.45,272,False,
2025-03-29,West,Apparel,18413.15,396,False,
2025-03-29,North,Groceries,15224.37,355,False,
2025-03-29,North,Sports,16697.28,357,False,
2025-03-29,West,Home & Kitchen,12581.65,222,False,
2025-03-29,East,Groceries,13768.34,289,False,
2025-03-30,North,Groceries,14702.03,277,False,
2025-03-30,West,Groceries,18706.86,283,False,
2025-03-30,North,Sports,17619.66,467,False,
2025-03-30,North,Apparel,18768.46,403,False,
2025-03-30,South,Apparel,10687.32,212,False,
2025-03-30,South,Electronics,11293.4,250,False,
2025-03-30,North,Electronics,15963.81,302,False,
2025-03-30,East,Groceries,12262.81,214,False,
2025-03-30,West,Apparel,18655.7,408,False,
2025-03-30,West,Electronics,13274.74,252,False,
2025-03-30,East,Apparel,13757.14,345,False,
2025-03-30,North,Home & Kitchen,21800.82,524,False,
2025-03-30,West,Sports,14226.84,208,False,
2025-03-30,South,Sports,8008.74,139,False,
2025-03-30,West,Home & Kitchen,14416.5,223,False,
2025-03-30,East,Electronics,11525.01,193,False,
2025-03-30,East,Sports,8874.22,158,False,
2025-03-30,South,Home & Kitchen,10820.6,208,False,
2025-03-30,South,Groceries,9863.26,178,False,
2025-03-30,East,Home & Kitchen,11094.5,197,False,
2025-03-31,East,Apparel,12631.85,250,False,
2025-03-31,West,Sports,12073.3,217,False,
2025-03-31,West,Apparel,16742.48,302,False,
2025-03-31,East,Home & Kitchen,9444.66,166,False,
2025-03-31,East,Sports,8154.65,144,False,
2025-03-31,West,Home & Kitchen,10699.72,294,False,
2025-03-31,North,Sports,15341.43,312,False,
2025-03-31,North,Groceries,16092.59,337,False,
2025-03-31,South,Groceries,9380.52,139,False,
2025-03-31,South,Apparel,10388.78,224,False,
2025-03-31,South,Electronics,12081.32,228,False,
2025-03-31,South,Home & Kitchen,10754.84,308,False,
2025-03-31,East,Groceries,11674.16,306,False,
2025-03-31,North,Apparel,16994.16,252,False,
2025-03-31,North,Electronics,13760.58,274,False,
2025-03-31,West,Groceries,16328.1,316,False,
2025-03-31,West,Electronics,12611.67,283,False,
2025-03-31,North,Home & Kitchen,18660.88,333,False,
2025-03-31,East,Electronics,11156.4,204,False,
2025-03-31,South,Sports,6909.87,125,False,
2025-04-01,South,Groceries,10681.36,197,False,
2025-04-01,North,Electronics,12617.96,305,False,
2025-04-01,South,Apparel,9242.32,172,False,
2025-04-01,North,Home & Kitchen,19665.17,439,False,
2025-04-01,East,Apparel,11896.94,232,False,
2025-04-01,West,Groceries,15194.98,359,False,
2025-04-01,North,Sports,17994.99,361,False,
2025-04-01,West,Electronics,13855.65,349,False,
2025-04-01,East,Electronics,10932.5,185,False,
2025-04-01,South,Home & Kitchen,9143.98,143,False,
2025-04-01,West,Apparel,16340.71,337,False,
2025-04-01,South,Electronics,11744.39,238,False,
2025-04-01,East,Home & Kitchen,9285.76,212,False,
2025-04-01,North,Groceries,14716.32,274,False,
2025-04-01,North,Apparel,17843.68,329,False,
2025-04-01,West,Sports,11428.19,209,False,
2025-04-01,East,Groceries,11855.86,241,False,
2025-04-01,East,Sports,7086.97,108,False,
2025-04-01,West,Home & Kitchen,10956.87,259,False,
2025-04-01,South,Sports,6859.74,169,False,
2025-04-02,West,Electronics,11292.0,193,False,
2025-04-02,North,Home & Kitchen,18017.26,361,False,
2025-04-02,West,Groceries,15532.4,369,False,
2025-04-02,East,Groceries,13781.13,338,False,
2025-04-02,North,Apparel,16840.6,276,False,
2025-04-02,South,Apparel,11323.43,229,False,
2025-04-02,North,Sports,19368.03,321,False,
2025-04-02,North,Groceries,15394.9,367,False,
2025-04-02,South,Electronics,11695.0,216,False,
2025-04-02,East,Electronics,12739.12,298,False,
2025-04-02,South,Home & Kitchen,8962.85,229,False,
2025-04-02,West,Home & Kitchen,11509.62,218,False,
2025-04-02,South,Sports,7898.85,191,False,
2025-04-02,East,Home & Kitchen,10318.06,151,False,
2025-04-02,North,Electronics,15641.47,315,False,
2025-04-02,South,Groceries,7924.04,180,False,
2025-04-02,East,Apparel,11643.66,283,False,
2025-04-02,West,Apparel,15680.73,434,False,
2025-04-02,East,Sports,7131.61,130,False,
2025-04-02,West,Sports,11806.9,262,False,
2025-04-03,East,Groceries,11958.85,303,False,
2025-04-03,West,Home & Kitchen,11577.68,210,False,
2025-04-03,East,Electronics,13601.54,365,False,
2025-04-03,North,Apparel,17019.29,379,False,
2025-04-03,South,Sports,6411.65,93,False,
2025-04-03,North,Groceries,13395.03,259,False,
2025-04-03,North,Home & Kitchen,19803.78,417,False,
2025-04-03,North,Sports,15849.9,325,False,
2025-04-03,North,Electronics,12586.63,272,False,
2025-04-03,South,Home & Kitchen,10081.22,171,False,
2025-04-03,South,Electronics,8653.93,195,False,
2025-04-03,South,Apparel,8590.33,181,False,
2025-04-03,East,Home & Kitchen,10046.06,173,False,
2025-04-03,West,Groceries,15495.32,338,False,
2025-04-03,South,Groceries,9595.28,196,False,
2025-04-03,East,Sports,7524.15,175,False,
2025-04-03,East,Apparel,12080.72,222,False,
2025-04-03,West,Apparel,13250.84,201,False,
2025-04-03,West,Electronics,11279.79,199,False,
2025-04-03,West,Sports,11828.77,221,False,
2025-04-04,North,Electronics,12218.36,221,False,
2025-04-04,South,Sports,8492.47,154,False,
2025-04-04,West,Home & Kitchen,11183.25,168,False,
2025-04-04,East,Apparel,11746.16,230,False,
2025-04-04,West,Apparel,15085.36,338,False,
2025-04-04,South,Home & Kitchen,9607.77,180,False,
2025-04-04,North,Groceries,14159.1,257,False,
2025-04-04,East,Home & Kitchen,8734.78,202,False,
2025-04-04,North,Home & Kitchen,19400.59,316,False,
2025-04-04,East,Groceries,11977.48,215,False,
2025-04-04,South,Electronics,10158.99,250,False,
2025-04-04,South,Apparel,10651.11,278,False,
2025-04-04,North,Apparel,14971.27,311,False,
2025-04-04,North,Sports,18253.07,310,False,
2025-04-04,West,Groceries,14756.93,281,False,
2025-04-04,East,Electronics,9507.03,190,False,
2025-04-04,East,Sports,7922.92,158,False,
2025-04-04,West,Sports,12327.88,306,False,
2025-04-04,West,Electronics,12623.76,278,False,
2025-04-04,South,Groceries,9730.69,202,False,
2025-04-05,East,Electronics,12724.08,289,False,
2025-04-05,South,Home & Kitchen,10381.45,245,False,
2025-04-05,West,Sports,16438.91,312,False,
2025-04-05,South,Groceries,8926.17,183,False,
2025-04-05,South,Electronics,12801.06,237,False,
2025-04-05,East,Apparel,15344.35,275,False,
2025-04-05,South,Apparel,11911.92,237,False,
2025-04-05,South,Sports,8676.34,142,False,
2025-04-05,East,Home & Kitchen,11793.64,234,False,
2025-04-05,North,Sports,19460.58,428,False,
2025-04-05,West,Home & Kitchen,14570.5,249,False,
2025-04-05,East,Groceries,12570.96,237,False,
2025-04-05,West,Groceries,17575.2,432,False,
2025-04-05,North,Apparel,20602.0,393,False,
2025-04-05,East,Sports,9037.08,193,False,
2025-04-05,North,Home & Kitchen,21549.42,411,False,
2025-04-05,West,Apparel,17297.38,371,False,
2025-04-05,North,Electronics,16024.51,417,False,
2025-04-05,West,Electronics,14037.95,339,False,
2025-04-05,North,Groceries,15638.23,410,False,
2025-04-06,North,Groceries,15498.77,296,False,
2025-04-06,West,Groceries,18354.08,322,False,
2025-04-06,East,Home & Kitchen,9183.27,177,False,
2025-04-06,South,Apparel,10624.16,172,False,
2025-04-06,South,Home & Kitchen,13509.93,358,False,
2025-04-06,South,Sports,9819.48,183,False,
2025-04-06,South,Groceries,11524.22,233,False,
2025-04-06,West,Apparel,17670.34,318,False,
2025-04-06,West,Electronics,15007.95,362,False,
2025-04-06,West,Sports,15697.58,310,False,
2025-04-06,North,Home & Kitchen,18251.99,380,False,
2025-04-06,East,Apparel,14322.16,260,False,
2025-04-06,East,Electronics,13563.75,245,False,
2025-04-06,North,Apparel,22003.29,344,False,
2025-04-06,South,Electronics,13461.97,263,False,
2025-04-06,West,Home & Kitchen,14422.56,335,False,
2025-04-06,North,Sports,15738.39,249,False,
2025-04-06,East,Sports,9229.62,159,False,
2025-04-06,North,Electronics,16001.09,255,False,
2025-04-06,East,Groceries,13829.19,278,False,
2025-04-07,North,Sports,14434.84,251,False,
2025-04-07,East,Apparel,14424.82,317,False,
2025-04-07,North,Groceries,12997.39,191,False,
2025-04-07,North,Home & Kitchen,16668.08,342,False,
2025-04-07,South,Apparel,10115.92,219,False,
2025-04-07,East,Sports,7164.07,135,False,
2025-04-07,West,Groceries,18689.28,542,False,
2025-04-07,West,Home & Kitchen,11168.55,217,False,
2025-04-07,North,Apparel,18563.19,274,False,
2025-04-07,East,Home & Kitchen,10036.14,162,False,
2025-04-07,South,Home & Kitchen,10980.54,200,False,
2025-04-07,South,Groceries,10548.24,218,False,
2025-04-07,West,Sports,12771.83,363,False,
2025-04-07,West,Electronics,13963.68,252,False,
2025-04-07,South,Sports,6420.87,143,False,
2025-04-07,East,Electronics,11564.99,228,False,
2025-04-07,South,Electronics,14514.75,364,False,
2025-04-07,West,Apparel,14823.78,371,False,
2025-04-07,East,Groceries,11818.73,181,False,
2025-04-07,North,Electronics,13716.3,251,False,
2025-04-08,South,Groceries,8228.94,171,False,
2025-04-08,North,Electronics,13328.62,266,False,
2025-04-08,West,Electronics,12821.16,254,False,
2025-04-08,West,Home & Kitchen,13327.94,317,False,
2025-04-08,West,Apparel,16496.3,392,False,
2025-04-08,North,Sports,11934.72,194,False,
2025-04-08,East,Apparel,12563.2,235,False,
2025-04-08,South,Apparel,8999.35,219,False,
2025-04-08,North,Groceries,15430.85,297,False,
2025-04-08,East,Electronics,10905.02,218,False,
2025-04-08,East,Home & Kitchen,9392.53,173,False,
2025-04-08,East,Groceries,10524.29,170,False,
2025-04-08,South,Electronics,9993.0,208,False,
2025-04-08,South,Sports,6425.01,127,False,
2025-04-08,South,Home & Kitchen,10710.56,209,False,
2025-04-08,North,Home & Kitchen,17586.73,379,False,
2025-04-08,West,Sports,12488.65,245,False,
2025-04-08,North,Apparel,17383.7,328,False,
2025-04-08,West,Groceries,18086.5,441,False,
2025-04-08,East,Sports,6910.63,136,False,
2025-04-09,North,Electronics,15029.84,297,False,
2025-04-09,North,Sports,15180.31,238,False,
2025-04-09,North,Home & Kitchen,20616.6,436,False,
2025-04-09,East,Electronics,10676.26,214,False,
2025-04-09,North,Apparel,17673.74,349,False,
2025-04-09,East,Apparel,11684.69,235,False,
2025-04-09,West,Home & Kitchen,11719.39,186,False,
2025-04-09,West,Apparel,15849.02,299,False,
2025-04-09,East,Sports,6367.95,136,False,
2025-04-09,East,Home & Kitchen,8600.03,183,False,
2025-04-09,South,Electronics,10345.71,191,False,
2025-04-09,South,Sports,7400.69,147,False,
2025-04-09,West,Sports,14299.33,341,False,
2025-04-09,West,Groceries,15246.23,383,False,
2025-04-09,East,Groceries,12146.48,209,False,
2025-04-09,South,Apparel,9425.29,224,False,
2025-04-09,West,Electronics,11672.29,276,False,
2025-04-09,North,Groceries,14844.28,241,False,
2025-04-09,South,Groceries,9554.86,198,False,
2025-04-09,South,Home & Kitchen,9202.92,178,False,
2025-04-10,North,Apparel,19145.81,373,False,
2025-04-10,South,Sports,7948.61,218,False,
2025-04-10,West,Electronics,13149.2,273,False,
2025-04-10,North,Electronics,13643.86,289,False,
2025-04-10,North,Groceries,15206.31,241,False,
2025-04-10,East,Groceries,13216.63,254,False,
2025-04-10,East,Electronics,11156.47,267,False,
2025-04-10,North,Sports,17086.16,340,False,
2025-04-10,East,Apparel,11643.19,225,False,
2025-04-10,East,Sports,6590.7,103,False,
2025-04-10,South,Electronics,12860.11,235,False,
2025-04-10,South,Groceries,9559.5,194,False,
2025-04-10,North,Home & Kitchen,17965.76,431,False,
2025-04-10,West,Apparel,14810.12,308,False,
2025-04-10,East,Home & Kitchen,9548.66,128,False,
2025-04-10,West,Sports,9727.6,184,False,
2025-04-10,South,Apparel,9370.11,167,False,
2025-04-10,West,Home & Kitchen,11646.78,284,False,
2025-04-10,South,Home & Kitchen,9909.41,182,False,
2025-04-10,West,Groceries,14350.1,284,False,
2025-04-11,East,Sports,7338.11,135,False,
2025-04-11,West,Sports,12218.55,212,False,
2025-04-11,West,Electronics,12602.75,174,False,
2025-04-11,North,Groceries,14192.55,368,False,
2025-04-11,South,Apparel,11711.76,219,False,
2025-04-11,South,Groceries,11558.5,194,False,
2025-04-11,East,Apparel,12329.1,215,False,
2025-04-11,North,Sports,14902.35,274,False,
2025-04-11,West,Groceries,15838.02,354,False,
2025-04-11,East,Home & Kitchen,10302.68,178,False,
2025-04-11,North,Apparel,17214.96,367,False,
2025-04-11,South,Home & Kitchen,9237.07,165,False,
2025-04-11,West,Home & Kitchen,12553.37,285,False,
2025-04-11,East,Electronics,10793.49,189,False,
2025-04-11,South,Sports,7273.35,131,False,
2025-04-11,North,Home & Kitchen,19535.65,346,False,
2025-04-11,East,Groceries,11835.54,210,False,
2025-04-11,South,Electronics,9871.29,244,False,
2025-04-11,West,Apparel,16223.4,303,False,
2025-04-11,North,Electronics,4049.19,280,True,sudden_drop
2025-04-12,East,Electronics,11739.99,138,False,
2025-04-12,South,Groceries,8704.07,216,False,
2025-04-12,West,Apparel,16354.53,346,False,
2025-04-12,North,Groceries,17504.94,415,False,
2025-04-12,North,Electronics,13587.52,277,False,
2025-04-12,North,Home & Kitchen,17983.93,366,False,
2025-04-12,South,Apparel,12410.23,168,False,
2025-04-12,East,Apparel,15920.83,345,False,
2025-04-12,North,Apparel,22077.06,549,False,
2025-04-12,West,Electronics,14536.06,248,False,
2025-04-12,East,Sports,8433.09,199,False,
2025-04-12,West,Groceries,17451.44,328,False,
2025-04-12,West,Home & Kitchen,13253.59,281,False,
2025-04-12,South,Sports,7992.3,144,False,
2025-04-12,East,Groceries,13819.83,253,False,
2025-04-12,South,Electronics,11439.81,236,False,
2025-04-12,West,Sports,11779.25,220,False,
2025-04-12,East,Home & Kitchen,9503.24,184,False,
2025-04-12,South,Home & Kitchen,11761.57,244,False,
2025-04-12,North,Sports,18624.51,317,False,
2025-04-13,South,Groceries,10023.19,260,False,
2025-04-13,East,Groceries,14880.3,324,False,
2025-04-13,North,Home & Kitchen,21003.87,323,False,
2025-04-13,North,Groceries,17690.94,411,False,
2025-04-13,East,Electronics,11914.83,211,False,
2025-04-13,North,Electronics,15420.06,277,False,
2025-04-13,East,Home & Kitchen,10809.89,252,False,
2025-04-13,West,Apparel,15848.73,297,False,
2025-04-13,South,Electronics,14557.58,339,False,
2025-04-13,West,Groceries,16771.48,440,False,
2025-04-13,South,Sports,7433.64,149,False,
2025-04-13,East,Apparel,13776.87,331,False,
2025-04-13,South,Home & Kitchen,11639.11,181,False,
2025-04-13,North,Sports,19842.93,349,False,
2025-04-13,South,Apparel,10989.56,206,False,
2025-04-13,North,Apparel,18610.95,364,False,
2025-04-13,East,Sports,8540.54,184,False,
2025-04-13,West,Electronics,13945.34,325,False,
2025-04-13,West,Sports,12317.98,306,False,
2025-04-13,West,Home & Kitchen,15213.85,274,False,
2025-04-14,South,Apparel,10039.08,181,False,
2025-04-14,East,Home & Kitchen,9398.96,143,False,
2025-04-14,West,Home & Kitchen,12554.65,302,False,
2025-04-14,South,Groceries,10629.62,183,False,
2025-04-14,South,Home & Kitchen,8783.41,153,False,
2025-04-14,West,Groceries,16148.9,302,False,
2025-04-14,South,Electronics,12097.12,177,False,
2025-04-14,West,Apparel,15312.6,392,False,
2025-04-14,East,Sports,7626.32,209,False,
2025-04-14,North,Home & Kitchen,19017.69,395,False,
2025-04-14,West,Sports,12006.59,266,False,
2025-04-14,West,Electronics,13801.58,231,False,
2025-04-14,North,Sports,16180.66,368,False,
2025-04-14,East,Groceries,12378.32,248,False,
2025-04-14,East,Electronics,11940.61,274,False,
2025-04-14,North,Electronics,14884.01,299,False,
2025-04-14,North,Groceries,14829.29,305,False,
2025-04-14,South,Sports,7595.96,128,False,
2025-04-14,East,Apparel,14445.61,278,False,
2025-04-14,North,Apparel,16713.56,314,False,
2025-04-15,North,Home & Kitchen,18531.18,400,False,
2025-04-15,East,Apparel,12641.73,221,False,
2025-04-15,East,Groceries,13714.98,247,False,
2025-04-15,West,Sports,11518.49,235,False,
2025-04-15,South,Home & Kitchen,10159.63,158,False,
2025-04-15,East,Sports,6237.24,149,False,
2025-04-15,North,Sports,16093.04,351,False,
2025-04-15,West,Electronics,13661.93,252,False,
2025-04-15,West,Groceries,14662.58,277,False,
2025-04-15,South,Apparel,10197.63,263,False,
2025-04-15,South,Sports,7865.72,148,False,
2025-04-15,West,Apparel,14065.9,297,False,
2025-04-15,South,Electronics,10224.05,247,False,
2025-04-15,East,Electronics,10855.39,208,False,
2025-04-15,North,Groceries,13716.26,320,False,
2025-04-15,South,Groceries,9562.16,218,False,
2025-04-15,North,Electronics,14759.39,341,False,
2025-04-15,East,Home & Kitchen,9716.89,173,False,
2025-04-15,West,Home & Kitchen,11568.44,210,False,
2025-04-15,North,Apparel,20085.4,444,False,
2025-04-16,South,Electronics,11986.36,234,False,
2025-04-16,East,Groceries,12043.17,236,False,
2025-04-16,West,Sports,13226.21,283,False,
2025-04-16,East,Apparel,12970.74,204,False,
2025-04-16,South,Home & Kitchen,11563.05,164,False,
2025-04-16,East,Home & Kitchen,9671.08,210,False,
2025-04-16,North,Home & Kitchen,20774.33,472,False,
2025-04-16,West,Groceries,16182.23,296,False,
2025-04-16,North,Electronics,13969.8,241,False,
2025-04-16,South,Groceries,9826.06,204,False,
2025-04-16,North,Groceries,14640.16,236,False,
2025-04-16,East,Electronics,10988.13,229,False,
2025-04-16,South,Sports,7416.47,135,False,
2025-04-16,West,Apparel,16133.54,316,False,
2025-04-16,North,Apparel,18295.36,343,False,
2025-04-16,West,Home & Kitchen,11840.1,328,False,
2025-04-16,East,Sports,7335.76,116,False,
2025-04-16,South,Apparel,9475.72,157,False,
2025-04-16,North,Sports,13932.5,323,False,
2025-04-16,West,Electronics,11541.27,194,False,
2025-04-17,East,Sports,7829.46,123,False,
2025-04-17,West,Sports,12843.51,232,False,
2025-04-17,East,Apparel,12234.06,231,False,
2025-04-17,North,Sports,15129.14,274,False,
2025-04-17,West,Groceries,14906.64,344,False,
2025-04-17,North,Electronics,13574.71,325,False,
2025-04-17,West,Home & Kitchen,10902.29,186,False,
2025-04-17,South,Apparel,11295.97,270,False,
2025-04-17,North,Groceries,15177.68,345,False,
2025-04-17,North,Home & Kitchen,18718.25,293,False,
2025-04-17,East,Electronics,10027.48,179,False,
2025-04-17,South,Groceries,9851.68,186,False,
2025-04-17,West,Apparel,16366.22,278,False,
2025-04-17,South,Sports,7081.04,136,False,
2025-04-17,West,Electronics,12269.0,200,False,
2025-04-17,South,Electronics,12700.1,251,False,
2025-04-17,North,Apparel,17045.56,376,False,
2025-04-17,South,Home & Kitchen,10888.15,223,False,
2025-04-17,East,Groceries,11278.36,293,False,
2025-04-17,East,Home & Kitchen,10666.5,231,False,
2025-04-18,West,Electronics,12573.93,200,False,
2025-04-18,East,Apparel,13401.27,257,False,
2025-04-18,North,Apparel,16694.88,333,False,
2025-04-18,East,Groceries,11836.0,243,False,
2025-04-18,South,Sports,8866.73,149,False,
2025-04-18,East,Electronics,11182.44,256,False,
2025-04-18,East,Home & Kitchen,10741.66,242,False,
2025-04-18,North,Groceries,14369.16,335,False,
2025-04-18,North,Sports,17700.1,353,False,
2025-04-18,South,Electronics,10848.1,276,False,
2025-04-18,North,Electronics,12236.33,222,False,
2025-04-18,North,Home & Kitchen,19879.1,480,False,
2025-04-18,South,Groceries,9922.54,174,False,
2025-04-18,West,Home & Kitchen,13101.22,335,False,
2025-04-18,West,Sports,11773.6,308,False,
2025-04-18,South,Home & Kitchen,9567.19,186,False,
2025-04-18,South,Apparel,9849.84,258,False,
2025-04-18,East,Sports,7863.1,144,False,
2025-04-18,West,Apparel,14318.75,413,False,
2025-04-18,West,Groceries,16916.58,378,False,
2025-04-19,North,Groceries,15254.42,305,False,
2025-04-19,South,Home & Kitchen,12249.05,214,False,
2025-04-19,West,Apparel,15771.23,262,False,
